user_id,platform,date,earnings,hours_worked,rating,job_type
USER015,lyft,2024-02-23,138.29,9.3,4.5,rideshare
USER015,lyft,2024-02-24,125.26,8.1,4.1,rideshare
USER015,lyft,2024-02-25,51.91,3.9,4.5,rideshare
USER015,lyft,2024-02-27,328.65,11.4,4.4,rideshare
USER015,lyft,2024-02-28,162.62,7.9,4.0,rideshare
USER015,lyft,2024-03-01,79.36,3.9,4.3,rideshare
USER015,lyft,2024-03-04,190.57,8.9,4.7,rideshare
USER015,lyft,2024-03-07,163.61,10.1,4.7,rideshare
USER015,lyft,2024-03-10,155.36,8.8,4.6,rideshare
USER015,lyft,2024-03-13,223.74,8.4,4.4,rideshare
USER015,lyft,2024-03-14,151.05,7.2,4.4,rideshare
USER015,lyft,2024-03-16,223.78,11.7,4.4,rideshare
USER015,lyft,2024-03-17,224.5,10.8,4.1,rideshare
USER015,lyft,2024-03-20,182.66,9.5,4.4,rideshare
USER015,lyft,2024-03-21,202.38,10.2,4.1,rideshare
USER015,lyft,2024-03-23,174.54,9.3,4.4,rideshare
USER015,lyft,2024-03-25,189.36,11.5,4.8,rideshare
USER015,lyft,2024-03-26,65.85,3.8,4.3,rideshare
USER015,lyft,2024-03-28,201.18,8.2,4.2,rideshare
USER015,lyft,2024-03-29,83.87,4.8,4.6,rideshare
USER015,lyft,2024-03-30,53.88,3.0,4.8,rideshare
USER015,uber,2024-01-01,207.43,11.9,4.5,rideshare
USER015,uber,2024-01-02,275.7,11.9,4.9,rideshare
USER015,uber,2024-01-03,109.66,6.3,4.9,rideshare
USER015,uber,2024-01-08,80.71,5.6,4.1,rideshare
USER015,uber,2024-01-09,234.96,9.3,4.1,rideshare
USER015,uber,2024-01-12,211.49,10.2,4.6,rideshare
USER015,uber,2024-01-14,88.65,3.9,5.0,rideshare
USER015,uber,2024-01-16,51.34,2.5,4.3,rideshare
USER015,uber,2024-01-17,132.14,6.0,4.1,rideshare
USER015,uber,2024-01-18,328.51,11.3,4.9,rideshare
USER015,uber,2024-01-21,58.64,3.4,4.6,rideshare
USER015,uber,2024-01-23,149.37,10.0,4.7,rideshare
USER015,uber,2024-01-24,85.53,3.7,4.1,rideshare
USER015,uber,2024-01-26,173.59,9.5,4.1,rideshare
USER015,uber,2024-01-27,93.52,3.6,4.9,rideshare
USER015,uber,2024-01-29,137.77,6.8,4.1,rideshare
USER015,uber,2024-01-30,157.43,9.3,4.7,rideshare
USER015,uber,2024-02-05,197.73,9.4,4.6,rideshare
USER015,uber,2024-02-06,211.33,10.1,4.1,rideshare
USER015,uber,2024-02-07,175.61,9.4,4.7,rideshare
USER015,uber,2024-02-08,232.47,10.5,4.6,rideshare
USER015,uber,2024-02-09,130.85,7.4,5.0,rideshare
USER015,uber,2024-02-10,183.45,8.8,4.5,rideshare
USER015,uber,2024-02-12,137.72,7.4,4.1,rideshare
USER015,uber,2024-02-15,134.55,8.0,4.7,rideshare
USER015,uber,2024-02-18,182.89,11.9,5.0,rideshare
USER015,uber,2024-02-20,175.07,7.0,4.4,rideshare
USER015,uber,2024-02-22,104.48,4.1,4.8,rideshare
USER015,uber,2024-02-24,89.21,3.8,4.4,rideshare
USER015,uber,2024-02-29,192.94,8.8,4.8,rideshare
USER015,uber,2024-03-01,105.65,4.8,4.2,rideshare
USER015,uber,2024-03-03,160.3,9.5,4.8,rideshare
USER015,uber,2024-03-06,60.56,3.4,4.3,rideshare
USER015,uber,2024-03-07,178.28,9.5,4.0,rideshare
USER015,uber,2024-03-09,222.4,11.9,5.0,rideshare
USER015,uber,2024-03-10,221.06,11.3,5.0,rideshare
USER015,uber,2024-03-11,194.24,11.8,4.6,rideshare
USER015,uber,2024-03-14,67.32,4.4,4.7,rideshare
USER015,uber,2024-03-17,231.99,10.0,4.8,rideshare
USER015,uber,2024-03-20,103.59,5.7,4.1,rideshare
USER015,uber,2024-03-21,124.56,7.1,4.6,rideshare
USER015,uber,2024-03-22,187.42,9.5,4.2,rideshare
USER015,uber,2024-03-23,139.78,6.3,4.1,rideshare
USER015,uber,2024-03-24,209.52,10.0,4.8,rideshare
USER015,uber,2024-03-25,170.32,7.4,4.5,rideshare
USER015,uber,2024-03-26,212.59,9.1,4.1,rideshare
USER015,uber,2024-03-30,81.5,3.8,4.8,rideshare
USER016,uber,2024-01-01,63.17,3.6,4.9,rideshare
USER016,uber,2024-01-02,165.56,7.1,4.5,rideshare
USER016,uber,2024-01-03,45.02,2.0,4.9,rideshare
USER016,uber,2024-01-04,191.81,8.6,4.6,rideshare
USER016,uber,2024-01-06,139.36,5.5,4.2,rideshare
USER016,uber,2024-01-07,88.75,4.4,4.3,rideshare
USER016,uber,2024-01-11,64.06,3.3,4.1,rideshare
USER016,uber,2024-01-12,199.38,11.0,4.1,rideshare
USER016,uber,2024-01-13,174.7,8.9,4.1,rideshare
USER016,uber,2024-01-17,181.08,8.6,4.6,rideshare
USER016,uber,2024-01-18,191.94,11.9,4.0,rideshare
USER016,uber,2024-01-20,51.34,3.1,4.1,rideshare
USER016,uber,2024-01-22,99.57,4.7,4.2,rideshare
USER016,uber,2024-01-23,208.75,11.7,4.1,rideshare
USER016,uber,2024-01-25,127.38,5.1,4.5,rideshare
USER016,uber,2024-01-26,239.27,10.7,4.6,rideshare
USER016,uber,2024-01-28,135.3,5.9,4.7,rideshare
USER016,uber,2024-01-30,217.82,10.5,4.1,rideshare
USER016,uber,2024-01-31,60.88,3.6,4.4,rideshare
USER016,uber,2024-02-02,283.07,11.7,4.2,rideshare
USER016,uber,2024-02-05,248.47,10.0,4.3,rideshare
USER016,uber,2024-02-06,297.21,10.8,4.3,rideshare
USER016,uber,2024-02-09,43.75,2.9,4.7,rideshare
USER016,uber,2024-02-11,150.11,9.4,4.5,rideshare
USER016,uber,2024-02-14,185.45,9.3,4.5,rideshare
USER016,uber,2024-02-18,258.22,11.1,4.7,rideshare
USER016,uber,2024-02-21,291.01,11.5,4.9,rideshare
USER016,uber,2024-02-22,201.94,8.1,4.7,rideshare
USER016,uber,2024-02-24,53.9,2.8,4.5,rideshare
USER016,uber,2024-02-26,91.06,5.7,4.9,rideshare
USER016,uber,2024-02-27,166.94,9.7,4.3,rideshare
USER016,uber,2024-02-28,165.11,9.4,4.2,rideshare
USER016,uber,2024-02-29,231.83,8.4,4.0,rideshare
USER016,uber,2024-03-01,137.35,6.9,4.6,rideshare
USER016,uber,2024-03-02,43.97,2.1,4.2,rideshare
USER016,uber,2024-03-03,92.41,6.9,4.5,rideshare
USER016,uber,2024-03-04,96.25,6.9,4.7,rideshare
USER016,uber,2024-03-05,91.92,5.0,4.2,rideshare
USER016,uber,2024-03-07,174.23,10.4,4.4,rideshare
USER016,uber,2024-03-08,175.03,10.7,4.2,rideshare
USER016,uber,2024-03-09,207.52,9.4,4.2,rideshare
USER016,uber,2024-03-10,155.21,8.7,4.4,rideshare
USER016,uber,2024-03-11,195.55,9.1,4.8,rideshare
USER016,uber,2024-03-13,241.55,10.4,4.1,rideshare
USER016,uber,2024-03-14,54.08,3.6,4.8,rideshare
USER016,uber,2024-03-15,140.6,5.4,4.7,rideshare
USER016,uber,2024-03-16,135.55,6.9,4.2,rideshare
USER016,uber,2024-03-17,100.04,4.5,4.9,rideshare
USER016,uber,2024-03-19,100.09,4.0,4.8,rideshare
USER016,uber,2024-03-21,207.8,11.9,4.6,rideshare
USER016,uber,2024-03-22,46.54,2.4,4.9,rideshare
USER016,uber,2024-03-23,50.52,2.9,4.4,rideshare
USER016,uber,2024-03-24,86.01,4.3,4.5,rideshare
USER016,uber,2024-03-25,98.13,5.0,4.3,rideshare
USER016,uber,2024-03-26,81.66,5.2,4.0,rideshare
USER016,uber,2024-03-27,91.45,4.1,4.9,rideshare
USER016,uber,2024-03-28,182.92,11.5,4.3,rideshare
USER016,uber,2024-03-29,130.27,7.5,4.3,rideshare
USER017,upwork,2024-01-02,329.57,9.0,4.7,freelance
USER017,upwork,2024-01-03,539.7,9.2,4.2,freelance
USER017,upwork,2024-01-06,235.17,4.1,5.0,freelance
USER017,upwork,2024-01-07,77.31,1.4,4.6,freelance
USER017,upwork,2024-01-08,733.04,8.7,5.0,freelance
USER017,upwork,2024-01-10,479.56,9.2,4.4,freelance
USER017,upwork,2024-01-12,146.96,6.4,4.1,freelance
USER017,upwork,2024-01-13,473.93,8.1,4.7,freelance
USER017,upwork,2024-01-14,641.25,8.8,4.2,freelance
USER017,upwork,2024-01-16,279.5,4.6,4.2,freelance
USER017,upwork,2024-01-17,276.89,7.3,4.8,freelance
USER017,upwork,2024-01-18,329.53,5.7,4.2,freelance
USER017,upwork,2024-01-20,38.22,1.4,4.0,freelance
USER017,upwork,2024-01-21,619.7,9.3,4.8,freelance
USER017,upwork,2024-01-23,322.89,5.8,4.3,freelance
USER017,upwork,2024-01-25,187.31,7.3,4.7,freelance
USER017,upwork,2024-01-26,182.95,3.9,4.8,freelance
USER017,upwork,2024-01-28,239.92,2.6,4.5,freelance
USER017,upwork,2024-02-01,305.01,4.4,4.9,freelance
USER017,upwork,2024-02-03,186.99,3.0,4.6,freelance
USER017,upwork,2024-02-06,242.09,7.5,4.9,freelance
USER017,upwork,2024-02-07,94.27,2.7,4.2,freelance
USER017,upwork,2024-02-08,352.0,6.8,4.2,freelance
USER017,upwork,2024-02-09,233.8,6.5,4.1,freelance
USER017,upwork,2024-02-10,609.58,9.7,4.5,freelance
USER017,upwork,2024-02-14,198.16,8.4,4.6,freelance
USER017,upwork,2024-02-15,52.42,1.8,4.6,freelance
USER017,upwork,2024-02-16,631.96,9.6,4.7,freelance
USER017,upwork,2024-02-17,174.78,2.8,4.6,freelance
USER017,upwork,2024-02-18,102.32,4.0,4.1,freelance
USER017,upwork,2024-02-21,122.92,1.9,4.5,freelance
USER017,upwork,2024-02-23,88.22,1.2,4.1,freelance
USER017,upwork,2024-02-25,374.5,4.5,4.8,freelance
USER017,upwork,2024-02-26,50.51,2.0,5.0,freelance
USER017,upwork,2024-02-27,137.51,2.1,4.9,freelance
USER017,upwork,2024-03-01,355.32,6.4,4.2,freelance
USER017,upwork,2024-03-03,240.33,4.1,4.9,freelance
USER017,upwork,2024-03-08,162.6,9.4,4.7,freelance
USER017,upwork,2024-03-09,362.6,7.5,4.5,freelance
USER017,upwork,2024-03-10,480.14,9.6,4.1,freelance
USER017,upwork,2024-03-12,161.88,3.9,4.7,freelance
USER017,upwork,2024-03-13,303.21,4.0,4.7,freelance
USER017,upwork,2024-03-14,250.32,5.5,4.5,freelance
USER017,upwork,2024-03-16,271.33,4.8,4.7,freelance
USER017,upwork,2024-03-19,161.87,9.9,4.6,freelance
USER017,upwork,2024-03-22,405.76,8.6,4.8,freelance
USER017,upwork,2024-03-23,295.59,8.7,4.9,freelance
USER017,upwork,2024-03-24,89.53,1.5,5.0,freelance
USER017,upwork,2024-03-26,198.27,9.7,4.7,freelance
USER017,upwork,2024-03-28,503.95,8.8,4.4,freelance
USER017,upwork,2024-03-29,169.68,6.1,4.1,freelance
USER017,upwork,2024-03-30,539.34,7.7,4.3,freelance
USER017,lyft,2024-01-01,194.4,9.8,4.3,rideshare
USER017,lyft,2024-01-02,60.82,2.3,4.5,rideshare
USER017,lyft,2024-01-03,236.12,8.8,4.6,rideshare
USER017,lyft,2024-01-06,118.87,6.2,5.0,rideshare
USER017,lyft,2024-01-07,71.28,3.3,4.6,rideshare
USER017,lyft,2024-01-08,163.05,9.5,4.8,rideshare
USER017,lyft,2024-01-10,172.63,8.4,4.2,rideshare
USER017,lyft,2024-01-13,46.53,2.8,4.8,rideshare
USER017,lyft,2024-01-14,109.18,7.4,4.6,rideshare
USER017,lyft,2024-01-16,139.84,8.4,4.3,rideshare
USER017,lyft,2024-01-18,167.22,9.9,4.3,rideshare
USER017,lyft,2024-01-20,85.92,4.8,4.2,rideshare
USER017,lyft,2024-01-25,150.9,9.4,4.8,rideshare
USER017,lyft,2024-01-26,125.69,5.8,4.9,rideshare
USER017,lyft,2024-01-27,126.39,6.6,4.1,rideshare
USER017,lyft,2024-02-02,192.62,7.2,4.7,rideshare
USER017,lyft,2024-02-04,116.3,5.4,4.9,rideshare
USER017,lyft,2024-02-05,222.43,9.7,4.2,rideshare
USER017,lyft,2024-02-07,136.65,8.3,4.8,rideshare
USER017,lyft,2024-02-08,210.33,7.5,4.8,rideshare
USER017,lyft,2024-02-09,96.11,5.1,4.2,rideshare
USER017,lyft,2024-02-10,46.98,2.9,4.8,rideshare
USER017,lyft,2024-02-11,103.54,4.6,4.7,rideshare
USER017,lyft,2024-02-12,101.85,7.7,4.9,rideshare
USER017,lyft,2024-02-13,224.23,11.2,4.4,rideshare
USER017,lyft,2024-02-16,139.44,7.1,4.9,rideshare
USER017,lyft,2024-02-21,55.09,2.1,4.3,rideshare
USER017,lyft,2024-02-22,49.53,2.7,4.5,rideshare
USER017,lyft,2024-02-23,192.13,8.4,4.5,rideshare
USER017,lyft,2024-02-24,291.54,11.2,4.8,rideshare
USER017,lyft,2024-02-25,113.38,5.2,4.5,rideshare
USER017,lyft,2024-02-27,36.54,2.4,4.5,rideshare
USER017,lyft,2024-02-29,116.8,8.0,4.9,rideshare
USER017,lyft,2024-03-01,106.79,6.7,4.9,rideshare
USER017,lyft,2024-03-04,50.13,2.8,4.4,rideshare
USER017,lyft,2024-03-05,239.34,10.7,4.7,rideshare
USER017,lyft,2024-03-06,79.1,2.9,4.3,rideshare
USER017,lyft,2024-03-08,113.37,6.2,4.7,rideshare
USER017,lyft,2024-03-09,131.25,5.5,4.4,rideshare
USER017,lyft,2024-03-10,151.26,8.0,4.7,rideshare
USER017,lyft,2024-03-12,310.7,11.4,4.7,rideshare
USER017,lyft,2024-03-13,93.38,6.6,4.9,rideshare
USER017,lyft,2024-03-14,151.02,6.1,4.0,rideshare
USER017,lyft,2024-03-15,74.43,3.3,5.0,rideshare
USER017,lyft,2024-03-16,196.16,11.8,4.5,rideshare
USER017,lyft,2024-03-17,121.53,5.5,5.0,rideshare
USER017,lyft,2024-03-18,123.81,10.1,4.9,rideshare
USER017,lyft,2024-03-19,225.62,9.0,4.5,rideshare
USER017,lyft,2024-03-20,138.8,7.4,4.8,rideshare
USER017,lyft,2024-03-21,91.7,6.3,4.6,rideshare
USER017,lyft,2024-03-22,211.47,10.5,4.4,rideshare
USER017,lyft,2024-03-23,272.64,11.3,5.0,rideshare
USER017,lyft,2024-03-25,169.24,8.2,4.5,rideshare
USER017,lyft,2024-03-28,123.49,7.8,4.3,rideshare
USER017,lyft,2024-03-29,107.42,6.5,4.2,rideshare
USER017,lyft,2024-03-30,221.08,11.7,4.4,rideshare
USER018,fiverr,2024-01-02,230.56,6.9,4.9,freelance
USER018,fiverr,2024-01-05,78.18,1.3,4.8,freelance
USER018,fiverr,2024-01-07,215.91,3.9,4.6,freelance
USER018,fiverr,2024-01-08,252.46,4.5,4.4,freelance
USER018,fiverr,2024-01-09,433.97,4.9,4.4,freelance
USER018,fiverr,2024-01-11,84.62,2.4,4.7,freelance
USER018,fiverr,2024-01-12,160.58,6.2,4.8,freelance
USER018,fiverr,2024-01-15,58.63,1.8,4.0,freelance
USER018,fiverr,2024-01-17,399.98,5.9,4.6,freelance
USER018,fiverr,2024-01-18,664.88,9.9,4.8,freelance
USER018,fiverr,2024-01-19,155.5,3.0,4.8,freelance
USER018,fiverr,2024-01-22,43.51,1.5,4.1,freelance
USER018,fiverr,2024-01-23,587.82,8.8,4.9,freelance
USER018,fiverr,2024-01-24,83.51,3.4,4.1,freelance
USER018,fiverr,2024-01-27,205.13,8.2,4.5,freelance
USER018,fiverr,2024-01-29,428.83,9.0,4.5,freelance
USER018,fiverr,2024-01-30,368.48,9.1,4.6,freelance
USER018,fiverr,2024-02-01,200.28,4.1,4.6,freelance
USER018,fiverr,2024-02-02,143.27,3.3,4.6,freelance
USER018,fiverr,2024-02-03,355.41,7.8,4.4,freelance
USER018,fiverr,2024-02-05,53.38,1.8,4.1,freelance
USER018,fiverr,2024-02-06,63.26,1.8,4.7,freelance
USER018,fiverr,2024-02-07,397.8,4.9,4.9,freelance
USER018,fiverr,2024-02-08,298.44,8.6,5.0,freelance
USER018,fiverr,2024-02-09,368.17,6.3,4.2,freelance
USER018,fiverr,2024-02-11,270.58,6.4,4.3,freelance
USER018,fiverr,2024-02-12,113.17,2.8,4.9,freelance
USER018,fiverr,2024-02-14,636.27,9.6,4.4,freelance
USER018,fiverr,2024-02-18,100.22,2.0,4.4,freelance
USER018,fiverr,2024-02-19,96.72,2.9,4.1,freelance
USER018,fiverr,2024-02-20,160.89,7.2,4.2,freelance
USER018,fiverr,2024-02-21,100.48,3.1,4.3,freelance
USER018,fiverr,2024-02-22,217.19,6.0,4.9,freelance
USER018,fiverr,2024-02-25,408.74,7.1,4.8,freelance
USER018,fiverr,2024-02-26,102.45,5.4,4.3,freelance
USER018,fiverr,2024-02-27,313.51,6.4,4.2,freelance
USER018,fiverr,2024-02-28,174.75,8.0,4.0,freelance
USER018,fiverr,2024-02-29,220.26,9.7,4.5,freelance
USER018,fiverr,2024-03-01,45.58,1.1,4.8,freelance
USER018,fiverr,2024-03-02,137.66,3.9,4.1,freelance
USER018,fiverr,2024-03-04,100.42,3.7,4.5,freelance
USER018,fiverr,2024-03-09,241.14,8.4,5.0,freelance
USER018,fiverr,2024-03-12,213.77,7.5,4.8,freelance
USER018,fiverr,2024-03-13,119.88,7.2,4.9,freelance
USER018,fiverr,2024-03-14,77.46,3.7,4.7,freelance
USER018,fiverr,2024-03-16,596.6,9.3,4.1,freelance
USER018,fiverr,2024-03-17,206.02,6.3,4.9,freelance
USER018,fiverr,2024-03-20,181.81,5.3,4.3,freelance
USER018,fiverr,2024-03-22,218.44,7.9,4.4,freelance
USER018,fiverr,2024-03-24,551.89,8.7,4.1,freelance
USER018,fiverr,2024-03-25,227.43,7.0,4.4,freelance
USER018,fiverr,2024-03-26,371.82,8.3,4.5,freelance
USER018,fiverr,2024-03-27,600.64,7.4,4.8,freelance
USER018,fiverr,2024-03-28,245.42,9.3,4.5,freelance
USER018,fiverr,2024-03-30,69.01,1.6,4.7,freelance
USER018,uber,2024-01-02,89.25,6.6,4.1,rideshare
USER018,uber,2024-01-03,90.65,4.7,4.5,rideshare
USER018,uber,2024-01-04,114.35,7.5,4.2,rideshare
USER018,uber,2024-01-05,100.64,5.3,4.4,rideshare
USER018,uber,2024-01-06,186.35,11.3,4.2,rideshare
USER018,uber,2024-01-07,144.46,8.1,4.1,rideshare
USER018,uber,2024-01-08,46.03,3.1,4.9,rideshare
USER018,uber,2024-01-09,115.87,7.3,4.9,rideshare
USER018,uber,2024-01-11,89.78,4.2,4.7,rideshare
USER018,uber,2024-01-12,71.13,4.0,4.7,rideshare
USER018,uber,2024-01-13,67.32,3.9,4.6,rideshare
USER018,uber,2024-01-17,74.61,3.7,4.5,rideshare
USER018,uber,2024-01-20,205.84,11.7,4.2,rideshare
USER018,uber,2024-01-22,99.89,6.7,4.9,rideshare
USER018,uber,2024-01-23,36.01,2.2,4.3,rideshare
USER018,uber,2024-01-24,212.36,9.5,4.1,rideshare
USER018,uber,2024-01-26,111.65,5.5,4.7,rideshare
USER018,uber,2024-01-27,185.3,10.3,4.3,rideshare
USER018,uber,2024-01-28,262.17,10.7,4.5,rideshare
USER018,uber,2024-01-29,145.7,8.4,4.4,rideshare
USER018,uber,2024-01-30,112.89,5.6,4.6,rideshare
USER018,uber,2024-02-01,57.66,2.9,4.4,rideshare
USER018,uber,2024-02-02,149.32,8.3,4.9,rideshare
USER018,uber,2024-02-05,123.36,5.5,4.6,rideshare
USER018,uber,2024-02-07,142.42,7.8,4.8,rideshare
USER018,uber,2024-02-08,196.57,7.7,4.3,rideshare
USER018,uber,2024-02-09,146.03,11.3,4.7,rideshare
USER018,uber,2024-02-10,117.38,7.6,4.5,rideshare
USER018,uber,2024-02-11,104.08,6.5,4.8,rideshare
USER018,uber,2024-02-12,38.37,2.1,4.8,rideshare
USER018,uber,2024-02-13,196.82,10.8,4.5,rideshare
USER018,uber,2024-02-15,192.04,9.1,4.7,rideshare
USER018,uber,2024-02-16,96.48,4.9,4.9,rideshare
USER018,uber,2024-02-17,122.56,5.9,4.9,rideshare
USER018,uber,2024-02-20,122.39,6.4,4.8,rideshare
USER018,uber,2024-02-21,98.63,4.5,4.2,rideshare
USER018,uber,2024-02-22,199.43,11.3,4.2,rideshare
USER018,uber,2024-02-25,181.48,8.9,4.7,rideshare
USER018,uber,2024-02-26,146.4,6.7,4.5,rideshare
USER018,uber,2024-02-28,55.98,2.9,4.9,rideshare
USER018,uber,2024-03-01,178.36,8.2,4.9,rideshare
USER018,uber,2024-03-02,81.64,3.3,4.5,rideshare
USER018,uber,2024-03-04,60.47,2.8,5.0,rideshare
USER018,uber,2024-03-05,219.63,10.2,4.7,rideshare
USER018,uber,2024-03-07,161.04,7.1,4.7,rideshare
USER018,uber,2024-03-08,205.69,11.7,4.9,rideshare
USER018,uber,2024-03-10,229.77,9.2,4.8,rideshare
USER018,uber,2024-03-12,63.73,3.5,4.5,rideshare
USER018,uber,2024-03-13,36.11,2.2,4.4,rideshare
USER018,uber,2024-03-15,68.11,3.8,4.8,rideshare
USER018,uber,2024-03-16,143.58,6.4,4.1,rideshare
USER018,uber,2024-03-17,57.08,3.4,4.2,rideshare
USER018,uber,2024-03-18,87.37,4.0,4.3,rideshare
USER018,uber,2024-03-19,107.85,5.7,4.4,rideshare
USER018,uber,2024-03-21,73.57,3.5,4.1,rideshare
USER018,uber,2024-03-22,51.63,2.3,4.7,rideshare
USER018,uber,2024-03-23,114.31,5.5,4.9,rideshare
USER018,uber,2024-03-24,54.09,3.6,4.9,rideshare
USER018,uber,2024-03-25,175.11,7.3,4.2,rideshare
USER018,uber,2024-03-26,161.86,7.6,4.9,rideshare
USER018,uber,2024-03-27,229.38,8.6,4.1,rideshare
USER018,uber,2024-03-29,173.07,8.1,4.7,rideshare
USER018,uber,2024-03-30,106.99,4.6,4.6,rideshare
USER018,doordash,2024-01-01,93.91,6.8,4.0,delivery
USER018,doordash,2024-01-03,83.47,4.5,4.3,delivery
USER018,doordash,2024-01-04,150.81,7.4,4.1,delivery
USER018,doordash,2024-01-07,121.69,7.5,4.3,delivery
USER018,doordash,2024-01-08,69.93,4.1,4.6,delivery
USER018,doordash,2024-01-09,23.01,1.8,4.1,delivery
USER018,doordash,2024-01-11,64.51,4.4,4.2,delivery
USER018,doordash,2024-01-13,88.42,6.5,4.0,delivery
USER018,doordash,2024-01-15,19.52,2.0,4.8,delivery
USER018,doordash,2024-01-16,68.7,3.4,5.0,delivery
USER018,doordash,2024-01-18,37.5,2.5,4.5,delivery
USER018,doordash,2024-01-19,150.04,7.0,4.4,delivery
USER018,doordash,2024-01-22,50.55,4.6,4.5,delivery
USER018,doordash,2024-01-23,21.33,1.2,4.3,delivery
USER018,doordash,2024-01-25,91.18,7.1,4.3,delivery
USER018,doordash,2024-01-26,67.29,4.6,4.3,delivery
USER018,doordash,2024-01-28,114.18,5.1,5.0,delivery
USER018,doordash,2024-01-30,42.68,2.4,4.1,delivery
USER018,doordash,2024-01-31,67.61,3.3,4.9,delivery
USER018,doordash,2024-02-01,108.6,6.6,4.6,delivery
USER018,doordash,2024-02-04,53.89,3.9,4.9,delivery
USER018,doordash,2024-02-06,66.52,6.1,4.5,delivery
USER018,doordash,2024-02-07,71.53,4.3,4.9,delivery
USER018,doordash,2024-02-08,25.64,1.2,4.2,delivery
USER018,doordash,2024-02-10,19.54,1.1,4.4,delivery
USER018,doordash,2024-02-11,78.36,5.9,4.1,delivery
USER018,doordash,2024-02-12,116.63,7.3,4.3,delivery
USER018,doordash,2024-02-14,13.16,1.1,4.8,delivery
USER018,doordash,2024-02-16,93.98,6.6,4.2,delivery
USER018,doordash,2024-02-17,46.28,4.1,4.3,delivery
USER018,doordash,2024-02-21,90.4,5.6,4.1,delivery
USER018,doordash,2024-02-23,136.88,6.7,4.9,delivery
USER018,doordash,2024-02-24,52.52,3.6,4.9,delivery
USER018,doordash,2024-02-25,62.9,3.2,4.1,delivery
USER018,doordash,2024-02-26,116.36,7.7,4.1,delivery
USER018,doordash,2024-02-29,59.72,4.9,4.7,delivery
USER018,doordash,2024-03-02,62.65,4.1,5.0,delivery
USER018,doordash,2024-03-03,55.96,2.9,4.3,delivery
USER018,doordash,2024-03-05,56.09,3.7,4.4,delivery
USER018,doordash,2024-03-06,53.65,3.7,4.5,delivery
USER018,doordash,2024-03-08,159.33,7.6,4.8,delivery
USER018,doordash,2024-03-09,58.21,2.8,4.2,delivery
USER018,doordash,2024-03-10,109.21,5.4,4.8,delivery
USER018,doordash,2024-03-14,135.13,7.5,5.0,delivery
USER018,doordash,2024-03-15,102.87,6.0,4.3,delivery
USER018,doordash,2024-03-17,61.87,2.7,4.3,delivery
USER018,doordash,2024-03-19,117.48,6.4,4.6,delivery
USER018,doordash,2024-03-20,36.82,2.9,4.7,delivery
USER018,doordash,2024-03-22,92.25,5.6,4.8,delivery
USER018,doordash,2024-03-23,10.5,1.1,4.4,delivery
USER018,doordash,2024-03-25,64.23,5.1,4.9,delivery
USER018,doordash,2024-03-26,72.38,4.1,4.8,delivery
USER018,doordash,2024-03-27,35.98,2.6,4.9,delivery
USER018,doordash,2024-03-29,39.57,2.3,4.4,delivery
USER018,doordash,2024-03-30,50.34,2.6,5.0,delivery
USER019,uber,2024-01-03,56.65,4.3,4.5,rideshare
USER019,uber,2024-01-04,65.53,4.0,4.8,rideshare
USER019,uber,2024-01-06,75.37,4.8,4.6,rideshare
USER019,uber,2024-01-07,258.0,11.0,4.9,rideshare
USER019,uber,2024-01-08,79.74,5.7,4.2,rideshare
USER019,uber,2024-01-09,61.15,4.1,4.7,rideshare
USER019,uber,2024-01-14,153.51,8.6,4.8,rideshare
USER019,uber,2024-01-19,226.81,8.3,4.5,rideshare
USER019,uber,2024-01-20,247.59,10.0,4.7,rideshare
USER019,uber,2024-01-21,73.93,4.0,4.9,rideshare
USER019,uber,2024-01-22,241.56,11.8,4.3,rideshare
USER019,uber,2024-01-25,124.69,6.1,4.6,rideshare
USER019,uber,2024-01-26,113.67,6.8,4.8,rideshare
USER019,uber,2024-01-27,323.3,11.9,4.2,rideshare
USER019,uber,2024-02-02,98.65,6.1,4.1,rideshare
USER019,uber,2024-02-03,82.67,4.0,4.5,rideshare
USER019,uber,2024-02-04,200.91,9.7,4.5,rideshare
USER019,uber,2024-02-05,198.32,10.3,4.2,rideshare
USER019,uber,2024-02-06,140.37,7.3,4.4,rideshare
USER019,uber,2024-02-07,88.97,4.4,4.3,rideshare
USER019,uber,2024-02-09,70.67,3.1,4.1,rideshare
USER019,uber,2024-02-15,222.19,9.0,4.7,rideshare
USER019,uber,2024-02-16,141.69,7.1,4.0,rideshare
USER019,uber,2024-02-17,131.87,6.5,4.2,rideshare
USER019,uber,2024-02-19,97.99,4.3,4.0,rideshare
USER019,uber,2024-02-20,167.99,7.1,4.3,rideshare
USER019,uber,2024-02-21,212.67,11.5,4.9,rideshare
USER019,uber,2024-02-24,177.72,10.8,4.3,rideshare
USER019,uber,2024-02-25,109.19,6.9,4.2,rideshare
USER019,uber,2024-02-27,57.55,3.1,4.3,rideshare
USER019,uber,2024-02-28,126.17,7.1,4.6,rideshare
USER019,uber,2024-02-29,154.9,7.4,4.5,rideshare
USER019,uber,2024-03-02,198.52,11.5,4.4,rideshare
USER019,uber,2024-03-03,237.33,11.2,4.9,rideshare
USER019,uber,2024-03-04,138.24,6.9,4.1,rideshare
USER019,uber,2024-03-05,284.18,11.7,4.7,rideshare
USER019,uber,2024-03-06,52.46,3.6,4.5,rideshare
USER019,uber,2024-03-09,194.85,10.9,4.1,rideshare
USER019,uber,2024-03-11,145.47,7.6,4.6,rideshare
